text,label,source
The architecture for the electronic purse should not preclude the eventual deployment of a variety of devices to meet the needs of many card acceptance environments. Unload must not be precluded from being supported on any or all of these devices at the option of the acquirer,FR,dcai24
The system shall help the user avoid making mistakes while scheduling classes and clinicals for the nursing students.,US,promise_exp
'The system shall be displayable on any work computer a CCR user may have. The system interface shall be formatted to display at 800 by 600 pixel resolution.',LF,NICE
The product shall generate a CMA report in an acceptable time.,PE,promise_exp
The product must be able to interface with any HTML browser. The product shall transmit data between the user and the product without problems. The product shall display HTML properly in 80% of all HTML browsers tested (minimum is to test 8 browsers).,O,dcai24
Show fields for managing information Given the restaurant owner is logged in When the restaurant owner wants to manage information Then the restaurant owner should be able to manage information in a form,FR,dcai24
The system should warn ECA users about the malfunction of the system.,FT,promise_exp
'The WCS system shall be run in a Windows environment. The WCS shall be accessed by users through the Internet on an IBM computer running a Windows 2000 or above operating system.',O,NICE
The Brio portion of the WCS system must be able to export files in spreadsheet form (Microsoft Excel and Lotus 1-2-3 formats).  Brio will provide buttons in the user interface that produce/export reports in .xls or .123 file formats.,O,promise_exp
Responsible for managing stocks of each product items.,FR,promise_exp
The product shall provide Monitoring Services.The product shall be easy for System Administrators and DBAs to use after two weeks of usage.,US,promise_exp
'The product shall display each type of ship in a grid using an image of the specific type of ship.',LF,NICE
'Staff members shall be able to complete a set of tasks in a timely manner.',PE,NICE
Recreation of Inventory Quantity Adjustment for the period of previous 30 days shall take no more than 30min.,PE,promise_exp
When purchasing a streaming movie or pre-paid card via credit card the processing time should have a maximum response time of 15 seconds.,PE,dcai24
The software is available for use from the supermarket opening time to the closing time.,A,promise_exp
Add restaurant information Given the administrator is logged in When the administrator adds restaurant information Then the information should be added to the restaurant,FR,dcai24
system shall be able to handle all of the user requests/usage during business hours.,SC,promise_exp
Unload transactions do not require cardholder authentication. (However an acquirerƒ??s devices may be configured such that authentication is required for access.),SE,dcai24
The system must be available for use between 7:00AM and 11:59PM all days of the year.',A,NICE
In order to support the NGN services and intra-CPN communications all the CNDs in the CPN shall be addressable directly or by the mean of the CNG using L2/L3 mechanisms.,FR,dcai24
'The WCS system must run queries to the WCS databases once again (on a specified day) to update the available data available to CCR users. Queries must be made to external databases for data refresh once a week.',FT,NICE
The product shall operate with every platform.The product shall accommodate any new technology without any change in its architecture.,MN,promise_exp
The results will determine priorities for managing information security risks and for implementing controls selected to protect against these risks.,SE,dcai24
The product shall be able to process all transactions.The product shall process minimum of 1 million transactions per year.,SC,promise_exp
The product and/or dependent databases/filesystems shall remain operational as a result of the input of malicious data. The product and/or dependent databases/filesystems shall not crash 100% of the time that malicious data is input into the product.,FT,dcai24
'The website should use Flash to provide animation on the home page.',LF,NICE
The product shall be able to display calendar dates and times according to the user s locale. 90% of survey respondents from each target market country will find that the date and time formatting of the product is correct.,US,dcai24
The system must use a point and click interface. 100% of all selection and navigation functionality must be able to be activated/selected by either a mouse or a keyboard,US,promise_exp
The system shall be capable of validating user name and password during log-in process.,SE,dcai24
'The search for recycled parts shall take no longer than 15 seconds. The search results shall be returned in under 15 seconds.',PE,NICE
A non-clinical class shall specify the course name  lecture room requirements  and instructor needs.,FR,promise_exp
The system shall display detailed information of the selected products.,FR,promise_exp
'The product shall be available during normal business hours. As long as the user has access to the client PC the system will be available 99% of the time during the first six months of operation.',A,NICE
The product interface should be fast. The response time of the product interface should not exceed 2 seconds 90% of the time. For 10% of the time  the response time should not be more than 10 seconds.not be more than 10 seconds.,PE,promise_exp
'For each class within a sequence for a cohort Program Administrators and Nursing Staff Members shall be able to specify which quarter that class will be offered.',FR,NICE
The card issuer generates S2 which is sent to the card to allow the card to validate the card issuerƒ??s authenticity and to ensure that the data used by the card in the transaction is the same as the card issuer intended,SE,dcai24
NPAC SMS shall provide a mechanism for authorized NPAC personnel to change a user name in the NPAC SMS.,SE,dcai24
The main menu contains a launcher to the Map-app.3.1.3,FR,dcai24
'The Disputes System must provide Search functionality. The search method must include the ability to search by (1) the dispute case number (2) the merchant account number (3) the cardmember account number and (4) the issuer number. In addition to the above criteria the search functionality must further allow the user to limit the results of the search by a date range the type of dispute (ticket retrieval request or chargeback notification) the case status (open closed or all) and the dispute reason code.',FR,NICE
The to-location can be searched by the address of a building.,FR,dcai24
The interface shall have a simple look. In the interface and usability survey  90% of beta testers must report that the interface is adequately simple.,LF,promise_exp
'Defect reports will be available to technical units on a 24x7 basis.',A,NICE
Usage of the result in the list view DESC: The results displayed in the list view should be user friendly and easy to understand. Selecting an element in the result list should only take one click.,FR,dcai24
'The product shall be capable of handling up to 1 000 concurrent requests. This number will increase to 2 000 by Release 2. The concurrency capacity must be able to handle peak scheduling times such as early morning and late afternoon hours.',SC,NICE
The system shall be easy to learn by callers and supervisors. Callers and supervisors shall learn how to use the system within 10 minutes.,US,promise_exp
"The system shall be evoked by typing ""pine"" into a command or shell prompt.",O,promise_exp
During a purchase transaction the CEP card must ensure that it is dealing with an authentic POS device and it must generate a signature to allow the card issuer to verify the integrity of the transaction,SE,dcai24
The system shall retain the available recycled parts and suppliers returned from the search.,FR,promise_exp
'The product shall comply with the estimatics laws relating to recycled parts usage.',L,NICE
'System shall let Izogn Manager access sales and usage statistics in under 2 minutes.',PE,NICE
"If the system could not find appropriate website associated with the question, the system will return a generic error message such as Ã¢â‚¬Å“Sorry, I couldnÃ¢â‚¬â„¢t find an answer to that.Ã¢â‚¬Â_x009d_",FR,dcai24
The audit report shall include the percentage of available recycled parts used in the estimate ,FR,promise_exp
'Recreation of Inventory Quantity Adjustment for the period of previous 30 days shall take no more than 30min.',PE,NICE
Following a successful query the search feature will query the application database to display the search results. Following an unsuccessful query the search feature will display an error message that no matches were found,FR,dcai24
The load device sends S1 in an authorization request to the issuer.,SE,dcai24
'Once a game is initiated the product shall allow each player to position their 5 ships on their respective defensive grids.',FR,NICE
"Whenever a request to retrieve a patient or personï¿½s EHR is initiated from a jurisdiction where a patient or person has not received care in the past, some additional authorization mechanisms may need to be invoked.",SE,dcai24
New and Delete buttons will allow the physician/pharmacist to add a notation to the patient's file.,FR,promise_exp
VLER DAS stores event descriptions in an audit log for a minimum of six (6) years.,SE,dcai24
'The product shall comply with insurance regulations regarding claims processing.',L,NICE
The product shall ensure that only supervisors can view schedule of all callers.The product must ensure that supervisors are allowed to access advertise empty time slots.,SE,promise_exp
In case of multicast streams the CNG should support proxy functionalities to optimize the management of information related to signalling.,FR,dcai24
The system shall allow the user to register for an account from any page in the system.,FR,promise_exp
'The product shall be installed by an untrained realtor without recourse to separately-printed instructions.',US,NICE
The WCS system must run queries to the WCS databases once again (on a specified day) to update the available data available to CCR users. Queries must be made to external databases for data refresh once a week.,MN,promise_exp
The Disputes application must maintain a detailed history of every action that a user takes on a dispute case. This ensures a complete audit trail if questions arise later on with regard to a particular dispute case.,L,dcai24
The Disputes System must allow the user to create three unique types of ticket retrieval requests. The three types of ticket retrieval requests are (1) Request for original receipt (2) Request for a copy of the receipt or (3) Request for a portfolio. A portfolio consists of documentation that would provide proof of a purchase such as the documentation that is received from a car rental agency that is more than a sales receipt.,FR,dcai24
All letter requests must be formatted according to guidelines specified by the Print Letter Utility system.,FR,promise_exp
'The Disputes System must allow the user to create three unique types of ticket retrieval requests. The three types of ticket retrieval requests are (1) Request for original receipt (2) Request for a copy of the receipt or (3) Request for a portfolio. A portfolio consists of documentation that would provide proof of a purchase such as the documentation that is received from a car rental agency that is more than a sales receipt.',FR,NICE
'The system shall use symbols and words that are naturally understandable by the user community.',LF,NICE
'The product shall use a standard navigation menu familiar to most web users.',US,NICE
'Product installations and upgrades shall be handled by the middleware technology team within established launch time frames.',MN,NICE
'The leads washing functionality will verify the users authentication and rights to make parameter updates.',FR,NICE
The Load File Data Block Hash is used in the computation of The Load File Data Block Signature.,SE,dcai24
CPN environment shall be protected with a stateful firewall function that may be implemented in the CNG.,SE,dcai24
The interface must summarize the data in a fashion that's appealing to CCR management. Every report type must have at least one high level summary shown in the results dashboard/interface',LF,NICE
The product must be able to interface with various database management systems. The product shall communicate successfully with the database management system on 100% of all transactions.,O,promise_exp
NPAC SMS shall default the time period in which a password can not be reused to six months.,SE,dcai24
The system must provide the ability to update user information.,SE,dcai24
Administrator shall be able to activate a pre-paid card via the Administration section in under 5 seconds.,PE,promise_exp
'The system will notify affected parties for routine communication purposes including but not limited to informing students of upcoming offered classes (timeline) and what their schedule will be/shall be.',FR,NICE
"An error during this process means there was a problem parsing the sentence and creating the generic question. In this case, return a message such as Ã¢â‚¬Å“Sorry, I didnÃ¢â‚¬â„¢t understand that.Ã¢â‚¬Â_x009d_",FR,dcai24
Every registered user will have access to the product's support site via the Internet. 70% of registered users shall find a solution to their problem within 5 minutes of using the support site.',LF,NICE
100% of merchant services representatives shall be able to successfully perform a follow up action on a dispute case on the first encounter after completing the training course.,US,promise_exp
'The owner shall have free access to all of the streaming movies.',A,NICE
98% of the user workstations shall meet the minimum software requirements prior to implementation,O,dcai24
The product shall be capable of handling up to 1 000 concurrent requests. This number will increase to 2 000 by Release 2. The concurrency capacity must be able to handle peak scheduling times such as early morning and late afternoon hours.,SC,dcai24
The product must be developed with the J2SE/J2EE programming language libraries,O,promise_exp
'The CMA report shall be returned no later 60 seconds after the user has entered the CMA report criteria.',PE,NICE
Contain the CA public RSA key the PSAMÂƒ??s private RSA key and optionally the certificates that the POS device uses to perform mutual authentication with the CEP card,SE,dcai24
At the start of each turn the product shall notify each player of his or her status.,FR,dcai24
'We must be able to interface with the following browsers: IE 5.X 6.0 Netscape 6.x 7.x 8.x and Firefox 1.0.',O,NICE
The to-location can be searched by the name of a POI.,FR,dcai24
The system will notify affected parties when changes occur affecting cohorts  including but not limited to changes to the sequence for a cohort\92s program of study and changes to a given week\92s schedule (lab cancelled this week due to instructor illness).,FR,promise_exp
The customer environment (CNG and/or CNDs) should support a mechanism to allow service roaming,O,dcai24
All the functions of the system must be available to the user every time the system is turned on.,A,promise_exp
'A Program Administrator/Nursing Staff Member shall be able to add a new nursing student to the system.',FR,NICE
Select English as preferred language Given the administrator wants to select a preferred language When the administrator selects English as a new language Then the web-portal will show all text in English,FR,dcai24
'If the leads score falls within the medium average then it will be set for manual verification by an Enrollment Coordinator through the eleads system.',FR,NICE
The WCS system shall be available at all times as long as IBM's internal intranet W3 is accessible. The WCS system will be available 95% of the time IBM's internal intranet W3 is available.',A,NICE
NPAC SMS shall provide postâ€‘collection audit analysis tools that can produce exception reports on users relating to system intrusions.,SE,dcai24
NPAC SMS shall use smart cards to authenticate users accessing the NPAC SMS via dial-up.,SE,dcai24
Each user shall be required to log on with a unique user name and password before using the system.,SE,dcai24
A search described in requirements UCAR201 and UCAR202 results in a displayed set of buildings that match the search input.,FR,dcai24
"NPAC SMS shall generate a security audit log that contains information sufficient for after the fact investigation of loss or impropriety for appropriate response, including pursuit of legal remedies.",SE,dcai24
The client should agree to EULA before using our software.,L,promise_exp
'The product shall be able to process 10 000 transactions per hour within two years of its launch. This number will increase to 20 000 by Release 2.',SC,NICE
Only authorized user shall access the RFS system. ONLY users that exist in the UAS system  with the RFS system assigned to their role(s)  shall access the RFS system and use it.,SE,promise_exp
The user shall not be required to log in or authenticate his/her identity when using the system.,SE,dcai24
'The product will display an available status for unreserved conference rooms.',FR,NICE
Program Administrators and Nursing Staff Members shall be able to add new classes to a sequence of classes,FR,promise_exp
On a 56k connection the system response time for all operations must be no more than 6 seconds 90% of the time.,PE,dcai24
'The system shall offer a display of all the Events in the exercise.',FR,NICE
When the hit results in sinking a ship the product shall notify the players that the ship was sunk.,FR,dcai24
The CND should be able to support bootstrap capabilities in order to retrieve network configuration data to connect the NGN.,FR,dcai24
In the case of a reversal the CEP card must re-authenticate the PSAM,SE,dcai24
The product must be designed using Design Patterns and coding best practices. 90% of maintenance software developers are able to integrate new functionality into the product with 2 working days.,MN,dcai24
Product installations and upgrades shall be handled by the middleware technology team within established launch time frames.,O,promise_exp
We must be able to interface with the following browsers,O,dcai24
'The product shall be available for use 24 hours per day 365 days per year',A,NICE
The product shall produce search results in an acceptable time,PE,promise_exp
The Disputes System must provide the ability to view existing dispute cases.,FR,promise_exp
'The product shall be easy to learn by Adjusters and Collision Estimators. The product shall be learned with two days onsite training',US,NICE
Select Swedish as preferred language Given the administrator wants to select a preferred language When the administrator selects Swedish as a new language Then the web-portal will show all text in Swedish,FR,dcai24
When a shot is marked as a miss  the product shall simulate the sound of a shot missing its target.,LF,promise_exp
'We must be able to interface with any HTML browser.',O,NICE
When the hit results in sinking a ship the product shall indicate the type of ship sunk on the defensive grid of the defensive player.,FR,dcai24
System shall let customers cancel their account process shall take no longer than 2 minutes. Database will mark the account as inactive and user will not be able to log into the website.,PE,dcai24
Vendor will submit a credit validation record to be applied to the enterprise billing system.,FR,promise_exp
The WCS system shall be available at all times as long as IBM s internal intranet W3 is accessible. The WCS system will be available 95% of the time IBM s internal intranet W3 is available.,A,dcai24
The CNG may support mechanisms supporting nomadism of the users and their subscribed services from one physical customer environment to another.,O,dcai24
"These user registration procedures must ensure: a) that the level of user identification that is provided is consistent with the assurance required, given the value of the information assets and the functions that will become available to the user; b) that each potential user has a legitimate relationship with the organisation; c) that each potential user has a legitimate need to access PHI via the EHRi.",SE,dcai24
The system shall not leave any cookies on the customerâ€™s computer containing the userâ€™s password.,SE,dcai24
"The system shall enforce the most restrictive set of rights or privileges or accesses needed by users or groups (e.g. System Administration, Clerical, Nurse, Doctor, etc.), or processes acting on behalf of users, for the performance of specified tasks.",SE,dcai24
Filling in mandatory fields Given the restaurant owner wants to fill in the mandatory fields of the form When the restaurant owner provides average price And address And e-mail address And phone number And restaurant name Then the restaurant owner has filled the mandatory fields of the form,FR,dcai24
'The user interface shall have standard menus buttons for navigation',LF,NICE
Perform the calculation required to generate a signature using the PSAMÂƒ??s private RSA key to allow the CEP card to validate the PSAM,SE,dcai24
The system shall be responsive. At the DePaul TeleServices Center when a supervisor uses the system to view a callers schedule the system response time must be no more than 2 seconds 90% of the time and no more than 5 seconds the rest of the time.',PE,NICE
Aside from server failure  the software product shall achieve 99.99% up time.,A,promise_exp
A list of all disputes cases that meet the entered search criteria must be provided to the user. The list of cases must differentiate the type and/or status of the case by color -coding the line item in the list. For example all open cases will be yellow and all closed cases will be gray.,FR,dcai24
The user shall enter new ratings based on the audit report,FR,promise_exp
NPAC SMS shall protect all internal storage of authentication data so that it can only be accessed by an NPAC Security Administrator user.,SE,dcai24
'The System shall allow for a minimum of 6 users to work at the same time.',SC,NICE
"VLER DAS stores the â€˜Event Descriptionâ€™, when available, in an audit log.",SE,dcai24
'Izogn Administrator must be able to update the category listings on the website within 2 minutes.',LF,NICE
The system shall search for available recycled parts for the supplied vehicle parts and suppliers.,FR,promise_exp
The product shall interface CSR and Datastream.The product shall exchange messages between CSR and EAM on a real time basis without any direct interfaces between two systems.,O,promise_exp
We must be able to interface with the following browsers: IE 5.X 6.0 Netscape 6.x 7.x 8.x and Firefox 1.0.,O,dcai24
The recycled parts search results provided to the estimator shall be retrieved by the system.,FR,promise_exp
The system shall be evoked by typing “pine” into a command or shell prompt.,O,dcai24
It must be able to change and update information on the server.,O,promise_exp
'The product shall be easy for customers with novice skills on the Internet to purchase and watch streaming movies. Customers should be able to purchase and watch a pre-determined movie in under 3 minutes.',PE,NICE
All source code and development related documents shall be controlled under a version control system.,MN,promise_exp
"The system shall support ensuring the authenticity of remote nodes (mutual node authentication) when communicating Protected Health Information (PHI) over the Internet or other known open networks using an open protocol (e.g. TLS, SSL, IPSec, XML sig, S or MIME).",SE,dcai24
'The search for the preferred repair facility shall take no longer than 8 seconds. The preferred repair facility is returned within 8 seconds',PE,NICE
All movies shall be streamed on demand at any time of the day.,A,dcai24
"In this case, user can change his/her username, email address, profile picture and password. If the user changes his/her username or password, a notification mail will be sent to the userÃ¢â‚¬â„¢s email address. The changes will apply if the user clicks on the link in the email.",FR,dcai24
For each shot  the product shall notify the players whether the shot was a hit or miss.,FR,promise_exp
New users can sign up by creating new ID.,FR,promise_exp
The product shall be able support 1000 simultaneous users.,SC,promise_exp
'90% of untrained realtors shall be able to install the product on their device without printed instructions',US,NICE
This feature provides the user to select an optimized route for the addresses given and fixing any path between the desired locations.,FR,dcai24
The system will notify affected parties when changes occur affecting specific students including but not limited to changing a student\92s status from full time to part time and moving a student to a different clinical section.,FR,dcai24
The system shall be intuitive to the Program Administrators/Nursing Staff Members.,US,promise_exp
'The Disputes application shall support 350 concurrent users without any degradation of performance in the application.',PE,NICE
The product shall be able to be installed in the specified environment within 1 working day.,O,promise_exp
The system shall allow the administrator to install additional distributed location templates.,FR,promise_exp
The application has a map view in satellite style.,FR,dcai24
The product shall be easy to learn by Adjusters and Collision Estimators. The product shall be learned with two days onsite training,US,dcai24
NPAC SMS shall archive the security audit data offâ€‘line for a minimum of two years.,SE,dcai24
Unloads are permitted only to an account controlled by the card issuer and are performed only at a load device under the control of the card issuer,SE,dcai24
The system shall not leave any cookies on the customer’s computer containing the user’s password.,SE,dcai24
The system should log a user off a particular workstation if the user logs on to another workstation.,SE,dcai24
The product shall be capable of handling the existing 1000 users. This number is expected to grow 5 times within the next year.,SC,promise_exp
'The website design should be modern clean and concise.',LF,NICE
It is possible to show the location of the employeeÃ¢â‚¬â„¢s office in the map view (see 3.1.3).,FR,dcai24
'No lead evaluation will complete in a time period longer than 25 seconds for 97% of all leads processed.',A,NICE
The website should appeal to all Africans  not only Nigerians.,LF,promise_exp
The product shall end a game when a hit by the offensive player results in sinking the last of the defensive player s ships which had not been previously marked as sunk.,FR,dcai24
"An EHR-S should support Chains of Trust in respect of authentication, authorization, and privilege management, either intrinsically or by interfacing with relevant external services.",SE,dcai24
Mobile application - Switch result view DESC: A user should be able to switch between a map view and a list view for all search options.,FR,dcai24
The product shall be available 99% of the time. Rationale,A,dcai24
'The website should cater to all tribes in Nigeria.',LF,NICE
'The Disputes System must be accessible by both internal and external users.',A,NICE
It is possible to change the status on Facebook. The new status will indicate the userÃ¢â‚¬â„¢s current location.,FR,dcai24
'The website should have an African feel but should not alienate non-Africans. The website should use animation on pages which are describing the services to grab the users attention and encourage them to sign up.',LF,NICE
The product's Look and Feel shall be able to incorporate aspects of the customer's organization such as logo branding and identity',LF,NICE
2)minimize the risk of systems failures;,SE,dcai24
Each Trusted Framework present on the card shall Check the application access rules of the inter-acting Applications according to their respective privileges,SE,dcai24
The system shall use a text-based interface to display a listing of available mail.,LF,promise_exp
The CEP card may support multiple currencies. Each currency occupies a ƒ??slotƒ?_x009d_ within the CEP. The slots are defined by the currency supported. The currency for an individual slot is determined during load or currency exchange. Currency exchange could apply to a single slot and then only for the total balance,FR,dcai24
"The information within the system is regarded private, however in the event of an investigation by a legal authority, including by not limited to a subpoena or audit, the information will be released to the proper authorities for the purpose intended.",SE,dcai24
The DUAP System shall be able to log system operations.,SE,dcai24
The system shall be compatible with IIS6.0 and above or  Apache 2.0 and above.,PO,promise_exp
The system shall request a user response to initiator or mediator messages.,FR,promise_exp
The MTBF (if any) should not be less than 2 months.,A,promise_exp
NPAC SMS shall include database integrity checking utilities for the NPAC SMS database.,SE,dcai24
'The product shall be intuitive and self-explanatory. : 90% of new users shall be able to start the display of Events or Activities within 90 minutes of using the product.',US,NICE
The Disputes application must conform to the legal requirements as specified by Regulation E and Regulation Z that govern credit card disputes processing.,L,promise_exp
The product shall retain the customer's buying preferences and information.',US,NICE
The vehicle data shall include vehicle year make and model,FR,promise_exp
"In the settings menu for Twitter there is an option to delete the saved username in combination with the password, regarding Twitter.",FR,dcai24
The system shall have high availability every day of the year.The system must be available for use between 12:00AM and 6:00PM all days of the year.',A,NICE
The product shall interface with the Choice Parts System. This provides the feed of recycled parts data.,O,dcai24
In case of managed services QoS rules applied by CNG shall be configurable by a remote management system,PE,dcai24
The product shall provide Portals.The product shall help System Administrators to analyze the transactions with ad-hoc reporting and KPIs (Key Performance Indicators),US,promise_exp
It is possible to navigate from a POI on the campus to a POI on the campus.,FR,dcai24
The product must comply with the intranet page standards and requirements of ENET Securities. 95% of the product look & feel will be approved by the Architecture group  prior to implementation. The remaining 5% will be corrected and approved within one month of product release.,LF,promise_exp
'The product shall provide Monitoring Services.The product shall be easy for System Administrators and DBAs to use after two weeks of usage.',US,NICE
98% of the user workstations shall meet the minimum software requirements prior to implementation: Microsoft Internet Explorer 5.0. Microsoft .NET Framework 1.1. Microsoft Internet Explorer Web Controls,O,promise_exp
Programmers and application developers will have access to source code to address bugs or system enhancements as deemed necessary. Network Administrator and DBA support is also required to maintain a 24x7 system uptime.,A,promise_exp
A GlobalPlatform card offers Integrity and authentication - in which the receiving entity (the card or off-card entity) ensures that the data being received from the sending entity (respectively the off-card entity or card) actually came from an authenticated entity in the correct sequence and has not been altered,SE,dcai24
Ability for the data center admin to block or allow e-mail based on multiple message attributes.,SE,dcai24
Select French as preferred language Given the administrator wants to select a preferred language When the administrator selects French as a new language Then the web-portal will show all text in French,FR,dcai24
All of the users shall be able to use the system after one day of training.,US,promise_exp
Every registered user will have access to the product\92s support site via the Internet.  70% of registered users shall find a solution to their problem within 5 minutes of using the support site.,US,promise_exp
'The user shall easily locate instructions while using the product. User help can be found within 90% of the system.',LF,NICE
Ability for the user to access mailbox and components via a web browser over a secure (encrypted) connection.,SE,dcai24
'The product shall provide Portals.The product shall help System Administrators to analyze the transactions with ad-hoc reporting and KPIs (Key Performance Indicators)',US,NICE
The system must not accept invalid URLs.,SE,dcai24
'The product shall synchronize contacts and appointments in an acceptable time.',PE,NICE
'Application updates shall occur between 3AM and 6 AM CST on Wednesday morning during the middle of the NFL season.',MN,NICE
The system shall enable the user to enter their reviews and ratings.,FR,promise_exp
'The product shall be platform independent.The product shall enable access to any type of development environment and platform.',O,NICE
The system shall be easy to use by callers and supervisors. Callers and supervisors must be able to accomplish any system task within 2 minutes.,US,promise_exp
The database will use the generic representations from R4.2.2.1 as table names or column headers for easier retrieval of data.,FR,dcai24
The product is Web based therefore it will be used in any environment that allows Web access.,PO,promise_exp
All data entry forms for the application should match their Microsoft Excel hardcopy counterparts as closely as possible. Hardcopies of these forms were provided to the design team during the second requirements interview.,O,promise_exp
b) must be capable of merging two or more EHR records if it is determined that multiple records for the same patient or person have been unintentionally created.,SE,dcai24
Can consult with the Administrator regarding product's quality and advertisements.,FR,promise_exp
The product shall ensure that only supervisors can enter a caller's schedule.The product must ensure that supervisors are allowed to access advertise empty time slots.',SE,NICE
'Only managers are able to perform search queries for reservations by user. 100% of all search queries for reservations by user shall be from logons of only management logons.',SE,NICE
The card must authenticate the issuer host upon the response to the request,SE,dcai24
The system shall allow the user to change the password.,FR,promise_exp
'For each shot the product shall notify the players whether the shot was a hit or miss.',FR,NICE
Any time a template is used the user shall get their own full private copy of the data.,SE,dcai24
For any systematic (non-user initiated) action that occurs on a case such as the disputes aging process  a case activity will be generated.  Upon the next logon the user that initiated the dispute case must be notified that a systematic action has occurred on the dispute case.,FR,promise_exp
The system shall flag tablets that fail to send timely keep-alive messages as non-operational and disassociate the assigned waiter from the tablet.,FT,promise_exp
The product shall allow the user to view previously downloaded search results CMA reports  and appointments.,FT,promise_exp
"To satisfy this legal requirement, healthcare organisations must identify the purposes for which they collect, use and disclose a patient or personï¿½s PHI.",SE,dcai24
The product shall be translated into foreign languages other than the target market countries' languages in future releases. For each emerging target market it shall take no more than 5 days to configure the product for that market's language.',MN,NICE
All authorized users  once authenticated must be able to logon to the Disputes System,SE,promise_exp
The same hardware supporting the current website will be used to support the new system.,O,promise_exp
The Disputes System shall generate a User Report that details any new users that have been added and any changes to an existing user's access level. The report will be reviewed for auditing purposes.',FR,NICE
All movies shall be streamed on demand  at any time of the day.,A,promise_exp
When the hit results in sinking a ship the product shall mark the ship as sunk on the defensive grid of the defensive player.,FR,dcai24
'The system shall resolve the zipcode for the street address city and state if zipcode is unknown.',FR,NICE
'The users should be able to easily use the system to successfully complete their budgets within the stipulated time for completion. With a week of training prior to product implementation 98% of the users shall complete their budgets within the stipulated time.',US,NICE
"User should be able to search by site name, description",FR,dcai24
The product shall be intuitive and self-explanatory.,US,dcai24
Flea Market system will interface with the web server and RDBMS software using APIs provided by the implementation language,O,promise_exp
An anonymous survey will show that 95% of customers are comfortable using and purchasing pre-paid cards after a month of using the system.,US,promise_exp
'The product shall have security.The product shall provide authentication and authorization.',SE,NICE
Aside from server failure the software product shall achieve 99.99% up time.,A,dcai24
The product shall be easy for customers with novice skills on the  Internet to purchase and watch streaming movies.  Customers should be able to purchase and watch a pre-determined movie in under 3 minutes.,US,promise_exp
'The product shall achieve a 98% uptime. The product shall not fail more than 2% of the available online time.',A,NICE
'All business rules specified in the Disputes System shall be in compliance with the Merchant Operating Regulations.',L,NICE
All aspects of the website shall be accessed by a web browser over the Internet.,O,promise_exp
The current repair facility ratings shall be displayed to the user.,FR,promise_exp
"Mobile application - Selecting the information link DESC: A user should be able to select the information link, which is included on all result items. The link will direct the user to an information page, which includes a picture of the restaurant, the restaurant name, address, phone number, e-mail address, type of food, average price, restaurant description and a menu with name, description and price of the different dishes.",FR,dcai24
"Changes to calculated results such as Sufficiency Rating or NBI Appraisal Ratings will be prohibited except for secured, privileged users.",SE,dcai24
'New System version releases shall be released at the beginning of each NFL season.',MN,NICE
 The Disputes application shall be available 24x7x365  with the exception of the following scheduled maintenance windows.  Monday \96 Saturday 3:00am to 4:00am EST Sunday 1:00amd to 5:00am EST,O,promise_exp
"Where required to do so by law ,the EHRi and POS systems connected to the EHRi must have the ability to indicate when consent is given on behalf of a patient or person by a substitute decision maker (e.g. consent given by an authorized representative), as well as identify this substitute decision maker and the substitute decision makerï¿½s relation to the patient or person.",SE,dcai24
NPAC SMS shall provide postâ€‘collection audit analysis tools that can produce summary reports on users relating to system intrusions.,SE,dcai24
The system shall provide protection to maintain the integrity of clinical data during concurrent access.,SE,dcai24
The main menu contains a launcher to the Agenda-app.3.1.5,FR,dcai24
'Website must be fully operational with MSN TV2.',O,NICE
It is possible to switch between different means of transportation in the navigator.,FR,dcai24
'The product shall operate in offline mode whenever internet connection is unavailable.',FT,NICE
The leads washing functionality will validate all leads received by the web service for valid data,FR,promise_exp
"Non-repudiation is a way to guarantee that the source of data or record can not later deny that fact, that the sender of a message cannot later deny having sent the message, and that the recipient cannot deny having received the message.",SE,dcai24
The CNG may interact with network elements inside the CPN to support QoS control inside the CPN.,PE,dcai24
Website must interface with the CyberSource API to process credit card transactions.,O,promise_exp
100% of the cardmember and merchant services representatives shall use the Disputes application regularly after a 2-day training course.,US,promise_exp
The product shall be able to display calendar dates and times according to the user's locale. 90% of survey respondents from each target market country will find that the date and time formatting of the product is correct.',US,NICE
When a ship is sunk  the product shall simulate the sound of a sinking ship.,LF,promise_exp
All authorized users once authenticated must be able to logon to the Disputes System,SE,dcai24
The interface shall be appealing to callers and supervisors. In the interface and usability survey 80% of beta testers must report that the interface is appealing.,LF,dcai24
'The product is expected to run on Windows CE and Palm operating systems.',PO,NICE
The RFS system should be able to easily interface with the BDW environment in order to load the data. Seven data files shall be received from the BDW and loaded into the RFS system within 3 hours one day prior to the start of budgeting process every year. The data will be as of October month-end. Test files (7) shall be loaded up to 5 times throughout the year from the BDW.',O,NICE
NPAC SMS shall provide a mechanism to limit system entry for privileged NPAC SMS users on a specifiable network access.,SE,dcai24
New and Delete buttons will allow the physician/pharmacist to add a notation to the patient’s file.,FR,dcai24
'The application shall ask the user to confirm dropping a player or trading a player before performing the action.',FR,NICE
"The software used to install and update the system, independent of the mode or method of conveyance, shall be certified free of malevolent software ('malware').",SE,dcai24
geo-location feature to be able to find a user,FR,dcai24
The issuer host must authenticate the card upon the load/unload request,SE,dcai24
'The system shall be used by realtors with no training.',US,NICE
